File Path,Song ID,Title,Artist,Release,Genre,Song Hotttnesss,Duration,Tempo,Key,Mode,Loudness,Danceability,Energy,Year
MillionSongSubset/A/L/Q/TRALQTL128F9348297.h5,SOJIWWF12AB018404F,(Coming With) Loving on My Mind,Tony Mathews,Alien in My Own Home,Unknown,0.23148849455515036,281.80853,70.26,1,1,-17.154,0.0,0.0,0
MillionSongSubset/A/L/Q/TRALQGZ128F146F500.h5,SOUYFXA12A6D4F8482,Boo Hoo,KT Tunstall,Eye To The Telescope / KT Tunstall's Acoustic Extravaganza,Unknown,0.6079086329842557,295.07873,137.806,7,1,-7.272,0.0,0.0,2005
MillionSongSubset/A/L/Q/TRALQWF12903CDE0ED.h5,SOOTWLE12AB018E20A,Son of Jack the Ripper,Screaming Lord Sutch,Rock'n'Roll is still alive ( Live in Hamburg ),Unknown,0.0,231.44444,130.76,9,0,-8.02,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNDQ128F930DB3A.h5,SOEHUNR12AB017C920,The Song From Moulin Rouge,Percy Faith And His Orchestra,The Fabulous Fifties Vol 6,Unknown,,220.15955,55.233,7,0,-14.837,0.0,0.0,1953
MillionSongSubset/A/L/N/TRALNYJ12903CF840F.h5,SOONKTB12AC3DFA982,Ive Got Confidence,Andrae Crouch,Keep On Singin',Unknown,,174.602,164.647,7,1,-4.101,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNVU12903CC9C8F.h5,SOLBPPU12AB0187DD7,D Solo,Ace Da Vinci,Black Chicago,Unknown,0.0,269.68771,211.059,11,1,-9.255,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNNE128F4264375.h5,SOEVIQU12A8C134A62,Andante Cantabile (String Quartet No 1 In D Major,Academy/Marriner,The Best Of The Academy,Unknown,,377.10322,118.712,10,1,-29.793,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNES128E078B122.h5,SOQTJWB12A670218FD,Herb Philbrick - Counter Spy ( LP Version ),Bob Newhart,Behind The Button-Down Mind Of Bob Newhart,Unknown,,72.33261,133.721,10,1,-12.043,0.0,0.0,1961
MillionSongSubset/A/L/N/TRALNOD128F4264AEB.h5,SOTBQVH12A58A7B6C7,Help Youngblood Get To the Freaky Party,Teena Marie,Starchild,Unknown,0.26695518627553855,345.67791,99.978,6,0,-12.23,0.0,0.0,1984
MillionSongSubset/A/L/N/TRALNTP128F9343417.h5,SOJXOVT12AB018581C,Let's Fall In Love This Christmas,John Berry,Celebrate This Christmas,Unknown,0.2554967787540802,239.20281,126.533,7,1,-8.139,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNJR128F145AC96.h5,SOJHMFW12B0B80B79B,Shadrach,Beastie Boys,Paul's Boutique,Unknown,,247.7971,100.788,9,1,-15.059,0.0,0.0,1989
MillionSongSubset/A/L/N/TRALNPA128F423CD2D.h5,SOIUEQG12A8C134F30,We're New Yorkers Now!,Marc Shaiman,The Out of Towners,Unknown,,154.122,131.615,2,1,-17.548,0.0,0.0,1999
MillionSongSubset/A/L/N/TRALNOK128F9302230.h5,SOLBDUG12AB0183A49,Mon coeur balance,Daouda,Daouda et sa guitar,Unknown,,208.37832,104.72,2,1,-10.466,0.0,0.0,0
MillionSongSubset/A/L/N/TRALNAU128F9340B60.h5,SOFVVWJ12AB0183B6A,Passo De Anjo,Spok Frevo Orquestra,Passo De Anjo Ao Vivo,Unknown,,269.73995,71.156,2,1,-6.719,0.0,0.0,2007
MillionSongSubset/A/L/N/TRALNFM12903CCE7FA.h5,SOSZHRE12AB018BB5F,Shake It Up (Album Version),Boney James And Rick Braun,Shake It Up,Unknown,0.0,243.48689,96.136,9,1,-5.58,0.0,0.0,2000
MillionSongSubset/A/L/N/TRALNAB128F421B318.h5,SOOYRFK12A6D4FB5CA,We Meet at Last,Liquid Stranger,Bliminal,Unknown,0.38293509007501925,551.54893,93.328,5,1,-11.582,0.0,0.0,2007
MillionSongSubset/A/L/Z/TRALZBV128F4250E60.h5,SOEBCBI12AF72A154F,The Captain,The Knife,Silent Shout,Unknown,,368.79628,105.02,4,0,-11.194,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZBP128F4263E1A.h5,SODAKWB12A8C12FFBE,A Man Holdin' On (To A Woman Lettin' Go),Ty Herndon,Big Hopes,Unknown,0.6961832265744288,217.15546,128.087,2,1,-8.809,0.0,0.0,1998
MillionSongSubset/A/L/Z/TRALZUL128F4236D23.h5,SOSXDVD12A58A7D78C,Mean Machine (Remastered LP Version),Sugar Ray,The Best Of Sugar Ray,Unknown,0.563246899280654,161.82812,92.299,11,0,-4.068,0.0,0.0,2005
MillionSongSubset/A/L/Z/TRALZPL128F423BE6B.h5,SOWWHEW12A81C21D9D,Superfly (Single Mix Version),Curtis Mayfield,Superfly:  Deluxe 25th Anniversary Edition,Unknown,0.541551997892655,188.21179,119.811,4,1,-6.724,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZTM128F92EC5F0.h5,SOOTADG12AF729F5CF,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,My Love Ultimate Essential Collection,Unknown,,274.57261,120.047,1,1,-7.722,0.0,0.0,1996
MillionSongSubset/A/L/Z/TRALZEM128F4265EF5.h5,SOELNXC12A58A7AFD5,Better Love Next Time Part 2,Jimmy Witherspoon,Urban Blues Singing Legend 1949-1951,Unknown,,149.73342,45.582,0,0,-11.542,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZPP128F423C41C.h5,SOXDVKB12A8AE45E73,Don't Say Goodbye (Album Version),REX ALLEN JR.,The Very Best Of Rex Allen_ Jr.,Unknown,0.21204540548371908,165.04118,80.242,7,1,-11.647,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZZV128F4265DFB.h5,SONUULR12A8C137C3E,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),Dakis,Back To The 70'S-The Very Best Of Dakis,Unknown,,134.39955,164.947,7,1,-9.878,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZKE128F42A45D1.h5,SONNMKS12A8C13E662,Ship in a Painting,Gabriel Yared,1408,Unknown,0.21204540548371908,100.0224,137.149,4,1,-15.417,0.0,0.0,2007
MillionSongSubset/A/L/Z/TRALZTM12903CE681C.h5,SOVSGNS12AB0189315,The Golden Sea,Danny Davis & The Boys,Danny Davis & The Boys,Unknown,,169.19465,132.674,2,1,-10.977,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZTM128F423E022.h5,SOIOBNP12A58A7B61B,Cumayon,Jimmy McGriff,Jimmy McGriff - Pisces,Unknown,0.26586104921065007,210.33751,95.87,8,1,-8.901,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZFE128F931737D.h5,SOWTJTU12AB0183CBB,Tibetan Turquoise (World),R. Carlos Nakai,In A Distant Place,Unknown,0.0,296.51546,107.963,1,1,-20.698,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZIG12903CBCD0C.h5,SOLTZTZ12A58A7A84F,Best Friends,Kieran,Breathe,Unknown,,219.84608,87.572,8,0,-5.155,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZHY12903CAF434.h5,SORJCOX12AB018490D,Get it Right,A-FS,Alienated From Society - Single,Unknown,,205.94893,98.254,11,1,-10.15,0.0,0.0,0
MillionSongSubset/A/L/Z/TRALZXZ128F92E26EF.h5,SOXZUMI12A58A77D7F,My Little Girl,The Jeff Healey Band,LIVE AT MONTREUX,Unknown,0.6781611089416552,223.92118,126.16,9,0,-7.457,0.0,0.0,1988
MillionSongSubset/A/L/Z/TRALZEI128F424D67D.h5,SOBCVXS12A5892055C,Still Waters,Chris Jagger,Channel Fever,Unknown,,248.92036,99.547,7,1,-17.955,0.0,0.0,0
MillionSongSubset/A/L/E/TRALEEZ128F429508A.h5,SOFKBNW12A8C13E536,Cover For Me,Freddie McGregor,Anything For You,Unknown,,249.18159,92.972,4,0,-7.423,0.0,0.0,0
MillionSongSubset/A/L/E/TRALEER128F4268E6D.h5,SODSJMD12A58A79533,Freak Out,Erick Sermon,Double Or Nothing,Unknown,0.5946794489150473,187.42812,88.878,6,1,-8.821,0.0,0.0,0
MillionSongSubset/A/L/E/TRALEWK128F4272A4E.h5,SOOCPZM12A8C1379F0,Morgane regarde le ciel,SANSHIRO,Chansons pour qui?,Unknown,,272.95302,147.395,5,1,-10.267,0.0,0.0,0
MillionSongSubset/A/L/E/TRALERB128F4243938.h5,SOTRCOC12A6D4F868C,No Me Llores Más,Sierra Maestra,¡Dundunbanza!,Unknown,0.0,318.56281,117.766,2,0,-10.11,0.0,0.0,1994
MillionSongSubset/A/L/E/TRALETZ12903D0355E.h5,SOLQIRG12A8AE47400,Don't Let Go,Kofi,Lovers Lounge Venue 7,Unknown,0.24047374606428715,231.33995,59.957,0,1,-10.258,0.0,0.0,0
MillionSongSubset/A/L/E/TRALESW128F92C7B94.h5,SOGPNMB12A8C141375,Photographs,James Newton Howard,The Sixth Sense,Unknown,0.4330050772745855,54.96118,189.037,2,0,-37.456,0.0,0.0,1999
MillionSongSubset/A/L/E/TRALEPN128F9311179.h5,SOQLNEY12B0B8062FA,Dancing Shoes,Arctic Monkeys,Whatever People Say I Am_ That's What I'm Not,Unknown,,141.13914,144.955,1,1,-4.526,0.0,0.0,2004
MillionSongSubset/A/L/E/TRALECB128F42A35E8.h5,SOWRMRV12A8C13E406,Amie,Lonestar,Crazy Nights,Unknown,0.30416950343527516,245.7073,92.025,9,1,-7.786,0.0,0.0,1997
MillionSongSubset/A/L/E/TRALEVU128F4249BEB.h5,SOEPOUR12A58A7839C,Just A Pair Of Blue Eyes,Tex Williams,Smoke! Smoke! Smoke!,Unknown,,147.82649,168.879,0,1,-15.965,0.0,0.0,0
MillionSongSubset/A/L/E/TRALEAN12903CA99B4.h5,SOMBYVD12AB01884BE,Dede De Montmartre,Albert Préjean,Chansons D'Amour,Unknown,,169.482,210.636,3,1,-20.754,0.0,0.0,0
MillionSongSubset/A/L/E/TRALEVD128F92D13D8.h5,SOPHADT12A8C14245D,Bad Boy Willie,Gene Simmons,Haunted House:The Complete Gene Simmons on Hi Records,Unknown,,112.06485,140.148,0,0,-11.603,0.0,0.0,0
MillionSongSubset/A/L/E/TRALENK128F92F39E9.h5,SOMWYRR12A8C143501,Paid Vacation,Circle Jerks,Group Sex,Unknown,0.7795271682900937,88.89424,156.605,1,1,-7.545,0.0,0.0,1980
MillionSongSubset/A/L/E/TRALEHY128F4225882.h5,SOJEUHQ12A6D4FC92D,Tonight It's Just Me,Amber Nicholson,Places We Go Through,Unknown,0.27074649435019904,252.55138,95.061,8,1,-8.669,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRNQ128F428CE3E.h5,SOQGLPH12A8C141089,Memory,Uphill Battle,Blurred 1999-2004,Unknown,,210.36363,137.911,8,1,-6.472,0.0,0.0,2002
MillionSongSubset/A/L/R/TRALRKL128F427B6EB.h5,SOBSBCL12A8C136909,Ex's And Oh's (Instrumental Version),Atreyu,A Death - Grip On Yesterday [Instrumental],Unknown,0.0,214.07302,160.153,4,0,-4.964,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRPL12903CA71F2.h5,SOVQGSX12AB0188818,Away in a Manger,Loretta Lynn,Rowdy Country Christmas,Unknown,,197.58975,83.976,4,1,-10.694,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRKT128F932B1CD.h5,SOAKUXB12AB018230A,Chaco (Album Version),Grant Geissman,Rustic Technology,Unknown,0.0,307.40853,192.301,0,0,-11.143,0.0,0.0,1993
MillionSongSubset/A/L/R/TRALRWY128F4249FC6.h5,SOPHWSQ12A8C133AE4,Boca Do Balao / Preta Pretinha / Juazeiro,Moraes Moreira,Bahião Com H,Unknown,,185.44281,145.047,9,1,-7.498,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRTY128F428BE43.h5,SOBJJEX12A8C13ACDC,I Need Love,Usher,Live,Unknown,,32.41751,118.237,5,1,-14.434,0.0,0.0,1999
MillionSongSubset/A/L/R/TRALRQQ128F4258CD6.h5,SOCTARC12A8C134D12,Don't Stop The Music (Streetlight Album Version),DeGarmo & Key,STREETLIGHT,Unknown,,220.02893,161.846,7,1,-11.462,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRKB128F42B74D2.h5,SOIYRUA12A8C13F1CE,Just An Illusion,Dave Weckl,Hard-Wired,Unknown,0.40003965695463956,311.01342,93.502,0,1,-11.638,0.0,0.0,1994
MillionSongSubset/A/L/R/TRALRMS128F93150FF.h5,SOTMRFA12AB0181590,Our Love Is A Living Thing,Ed Ames,My Cup Runneth Over,Unknown,,132.93669,127.408,2,1,-12.399,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRYB128F4244311.h5,SOUYDOZ12A8C131C66,Happens All The Time,The Real Kids,No Place Fast,Unknown,,192.15628,175.626,0,0,-7.046,0.0,0.0,0
MillionSongSubset/A/L/R/TRALROP128F92CA9CC.h5,SOYYIZT12A8C1408CA,Next Year,Foo Fighters,Skin And Bones,Unknown,0.8043189455143651,274.65098,173.983,7,1,-4.203,0.0,0.0,1999
MillionSongSubset/A/L/R/TRALRYI128F147158D.h5,SOYJFWA12A58A76CC3,The Painter,Rance Allen Group,Stax Profiles - Rance Allen,Unknown,0.0,201.27302,100.332,0,1,-11.202,0.0,0.0,2006
MillionSongSubset/A/L/R/TRALRBI128F931C20A.h5,SOMYDMS12AB017C4B8,Joyride,Pinch,Tectonic Plates Vol. 2,Unknown,0.4408264404988793,315.84608,139.994,6,0,-9.847,0.0,0.0,0
MillionSongSubset/A/L/R/TRALRPM128F145E5F5.h5,SOTKSYF12A6D4F6AB4,Zai Ai Shang Ni,Jacky Cheung,Qing Bu Jin,Unknown,,267.44118,148.073,8,1,-12.299,0.0,0.0,0
MillionSongSubset/A/L/P/TRALPQV128F424F989.h5,SOOCYRU12A8C132403,Lachen und weinen,2raumwohnung,Kommt zusammen,Unknown,0.6675061388345216,335.17669,111.016,11,1,-9.322,0.0,0.0,2001
MillionSongSubset/A/L/P/TRALPXC128E07819A8.h5,SOESQNH12A58A79AC3,Pretty Vacant,Sex Pistols,Jubilee,Unknown,0.7981136570635993,194.58567,144.573,2,1,-6.758,0.0,0.0,1977
MillionSongSubset/A/L/P/TRALPOE128F4272278.h5,SOFPTCN12A8C13BD3C,Ruta Del Coya,León Gieco,Bandidos Rurales,Unknown,0.26695518627553855,266.762,120.023,2,1,-10.423,0.0,0.0,2002
MillionSongSubset/A/L/P/TRALPHD128F428A7B1.h5,SOFUCJI12A8C142A03,Surfriendo El Castigo,Michael Salgado,Mejores Tiempos,Unknown,,221.64853,206.637,7,1,-6.693,0.0,0.0,0
MillionSongSubset/A/L/P/TRALPQM128F931C28A.h5,SOXXSLE12AB0184F1B,Lost Tribe,Moving Ninja,Shellcode,Unknown,0.26695518627553855,287.00689,90.167,6,0,-8.717,0.0,0.0,2005
MillionSongSubset/A/L/P/TRALPNU128F4244561.h5,SOHBSTB12A6D4FAE27,Woman Blue,Alice Stuart,All The Good Times,Unknown,0.0,305.73669,83.456,0,0,-12.28,0.0,0.0,0
MillionSongSubset/A/L/P/TRALPAI12903CBF247.h5,SOOQIWV12AB018B96D,Keep It Like It Is,Louisa Mark,Breakout,Unknown,0.46627088999174937,156.52526,128.304,5,0,-14.29,0.0,0.0,2003
MillionSongSubset/A/L/P/TRALPCG128F933E73B.h5,SOYWSDZ12AB01812FE,Death Adventure,Pumpkin Buzzard,Underneath Rotting,Unknown,,122.40934,119.984,6,1,-5.94,0.0,0.0,0
MillionSongSubset/A/L/P/TRALPHR128F92F1D5B.h5,SOVEHDZ12AB017E78F,1st World Hypocrisy,Brainchoke,Introspective,Unknown,,91.01016,127.171,6,0,-2.874,0.0,0.0,0
MillionSongSubset/A/L/P/TRALPGW12903CAFFB5.h5,SOEKYVZ12AB018741A,Please Hammer Don't Hurt 'Em,Evergreen Terrace,Burned Alive By Time,Unknown,0.7092378856009028,143.882,166.03,7,1,-5.983,0.0,0.0,2002
MillionSongSubset/A/L/P/TRALPFL128F424B5F4.h5,SOELLGL12A8C13691C,Infantil (Dedicated to John McLaughlin),Gonzalo Rubalcaba,Avatar,Unknown,0.4454545254934259,424.51546,187.406,9,1,-12.205,0.0,0.0,2008
MillionSongSubset/A/L/P/TRALPJJ128F9311763.h5,SOAFJWE12AB01837B3,Come With Me,Tania Maria,Outrageously Wild,Unknown,,325.66812,176.18,11,0,-12.861,0.0,0.0,1983
MillionSongSubset/A/L/P/TRALPZN128F4241A2F.h5,SOLPNHG12A8AE47934,It Feels So Good (Album Version),Twista,Adrenaline Rush,Unknown,0.46054128135865785,368.03873,120.389,1,0,-6.828,0.0,0.0,1997
MillionSongSubset/A/L/P/TRALPGS128F93351B3.h5,SOUHLWG12AB0184414,"Got To Keep On (12"" Version)",Cookie Crew,Smash Hits 1989,Unknown,0.0,282.33098,85.962,8,0,-10.713,0.0,0.0,1989
MillionSongSubset/A/L/P/TRALPKG12903CDCA8A.h5,SOTXYXO12AB018B008,The Never-Ending Why,Placebo,Bright Lights,Unknown,,221.6224,118.956,7,0,-5.176,0.0,0.0,2009
MillionSongSubset/A/J/U/TRAJUYV128F93378E6.h5,SOCWFQT12AB0188AA1,Le Dormeur du Val,Jacques Douai,Heritage - Récital N°1 & 2 - BAM (1954-1955),Unknown,,189.59628,77.645,2,1,-20.869,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUPY128EF3645D3.h5,SORCHVC12A6D4F7651,Faith,Mystery,The Mystery Is Revealed,Unknown,,216.73751,171.787,1,1,-9.049,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUPI128F9324529.h5,SOKYUHC12A58A79AD3,Veronica Sawyer (Album),Reel Big Fish,Fame_ Fortune_ And Fornication,Unknown,0.5671842258933324,205.87057,91.463,2,1,-4.12,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUWA128F92E5B59.h5,SOSFYFN12AB017AB81,Et kütt wie et kütt,Eko Fresh,Ekaveli,Unknown,0.4137398358601097,234.60526,167.59,1,1,-5.172,0.0,0.0,2007
MillionSongSubset/A/J/U/TRAJURP128F93378C1.h5,SOCRBAD12AB0186467,Chanson De La Patience,Jacques Douai,Heritage - Récital n°3 & 4 - BAM (1956-1957),Unknown,,136.75057,103.12,9,0,-22.504,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUXT128F932B03C.h5,SOQVLPI12AB017F740,Searching,Buju Banton,Voice Of Jamaica,Unknown,,256.78322,85.988,2,1,-13.139,0.0,0.0,1993
MillionSongSubset/A/J/U/TRAJUPF128F4231A2C.h5,SOJRUHL12A813557F6,Ya Mama (Palm Springs Demo),P.O.D.,The Warriors EP_ Vol. 2,Unknown,0.5135170285371385,188.94322,125.528,1,1,-5.322,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUPC128F427F008.h5,SOTENDL12A8C134BD1,Spoken Words by Bishop Joseph Garlington,ISRAEL & NEW BREED,Live From Another Level,Unknown,0.2595903923820961,151.40526,93.773,4,1,-25.26,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUAP128F423CB89.h5,SOYQZID12A8AE48BDA,Sprung (Cibola Mix W/ Rap),Nu Flavor,Sprung,Unknown,0.3347065490692206,242.38975,96.057,11,0,-5.426,0.0,0.0,0
MillionSongSubset/A/J/U/TRAJUBO128F42460B4.h5,SOCYCRH12A6D4FD333,La Romance De La Pluie,Maurice Chevalier,MIMI,Unknown,,214.5171,130.275,5,1,-13.379,0.0,0.0,2000
MillionSongSubset/A/J/W/TRAJWSL12903CE7BA6.h5,SOOEQOD12AB018D7D3,Now U Got It,J Bostron & Beretta,LP of the Dead,Unknown,,320.93995,87.122,6,1,-4.962,0.0,0.0,0
MillionSongSubset/A/J/W/TRAJWRT128F42706DF.h5,SOXMCZC12A8C13402A,Moonlight In Vermont,Walter Jackson; Arranged & conducted by Riley Hampton,Welcome Home / The Okeh Years,Unknown,0.0,211.25179,43.967,8,1,-14.094,0.0,0.0,0
MillionSongSubset/A/J/W/TRAJWGJ128F42ADC43.h5,SOGEGWE12A8C13E6F0,Kenourgia Fotia,Christos Dantis,Kata Vathos,Unknown,,246.80444,126.976,5,1,-4.133,0.0,0.0,0
MillionSongSubset/A/J/W/TRAJWGG12903CB81AF.h5,SOWVZIQ12A8C1433C9,Led By the Master's Hand,The Del McCoury Band,The Promise Land,Unknown,0.0,173.97506,140.9,7,1,-9.329,0.0,0.0,2006
MillionSongSubset/A/J/W/TRAJWVB128F4243830.h5,SOMPBTH12A8AE48A8B,I've never been so Lonely,Mark Ashley,Give a little sweet love,Unknown,,198.19057,129.987,11,0,-6.806,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSRM12903CA068C.h5,SOIOWYG12AB018751B,Shadows,DJ Harry,Collision,Unknown,,309.60281,181.371,6,0,-7.254,0.0,0.0,2004
MillionSongSubset/A/J/S/TRAJSOQ128F92C6A6B.h5,SOANXGF12A8C143736,Pasa el tiempo,Yahir,Otra historia de amor,Unknown,0.23621263855708055,285.28281,127.469,9,1,-8.879,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSHB128F92FCC80.h5,SOCSXBH12A58A78109,The Traffic Jam,Stephen Marley / Damian Marley,Mind Control,Unknown,0.5315802406782681,247.17016,165.886,9,1,-8.476,0.0,0.0,2006
MillionSongSubset/A/J/S/TRAJSIX12903CBAE2B.h5,SOXCEGC12AB018A0BD,Beautiful When You're Green,Charlie Khan,How We Divide the Cake,Unknown,0.30416950343527516,208.24771,92.55,6,0,-3.976,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSQK12903CB1099.h5,SOLSRIT12A58A79324,Sing Boy Sing,Tommy Sands,Sing Boy Sing,Unknown,,142.99383,101.324,2,1,-18.183,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSCN12903D0CBAA.h5,SOKLPTD12AC4688044,Widow's Walk,Enter the Haggis,Let The Wind Blow High,Unknown,0.44859049865725,381.54404,134.819,7,0,-10.211,0.0,0.0,1999
MillionSongSubset/A/J/S/TRAJSNU128F92F2AC0.h5,SOYTXMF12AB0179B2C,If We Loved,Chuck Wicks,Starting Now,Unknown,0.6304604526038231,222.01424,99.124,1,1,-5.278,0.0,0.0,2008
MillionSongSubset/A/J/S/TRAJSKN128F92F9046.h5,SOPWMAU12AB017A832,Edge Of The Dream (Emergency Broadcast Album Version),White Heart,Emergency Broadcast,Unknown,,273.8673,162.817,5,1,-11.706,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSCW128F9335F78.h5,SOPLOFR12AB01819B3,Love Of My Life,The Chi-Lites,The Chi-Lites Selected Hits,Unknown,,260.98893,90.101,11,0,-9.588,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSFB128F4270AED.h5,SOFLOGZ12A8C13C69F,It All Depends On You,Jerry Lewis,Very Best Of,Unknown,,142.73261,124.877,7,1,-9.865,0.0,0.0,1995
MillionSongSubset/A/J/S/TRAJSML12903CEC6C5.h5,SOVLTPF12AC46866D7,Broken Hearted Side Of New Orleans,Jo-El Sonnier,Here to Stay,Unknown,,194.24608,145.218,4,1,-9.503,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSCE128F92F9AC6.h5,SOSKOHU12AB0184001,It's Too Late,Small Faces,Ultimate Collection,Unknown,,157.46567,125.295,9,1,-5.074,0.0,0.0,1966
MillionSongSubset/A/J/S/TRAJSJD128F4277B75.h5,SOVMWTZ12A8C136E39,Rock Biter (Album Version),Red I Flight,The Years,Unknown,,179.01669,120.617,7,1,-4.852,0.0,0.0,2008
MillionSongSubset/A/J/S/TRAJSPE12903C9F712.h5,SORVORU12AB0183685,Dial Me,Lexi,Dial Me,Unknown,,244.03546,130.052,8,1,-10.258,0.0,0.0,0
MillionSongSubset/A/J/S/TRAJSNE128F9305CFD.h5,SOUDAHM12A58A7B19A,Hot Spot (Terrible Love Mix),Steinski,What Does It All Mean? - 1983-2006 Retrospective,Unknown,0.4330050772745855,169.97832,185.325,10,0,-12.738,0.0,0.0,2003
MillionSongSubset/A/J/S/TRAJSDQ12903CD481F.h5,SOCNFBN12AF72A23AA,Memories,George Lopez,Right Now Right Now,Unknown,,153.49506,118.06,7,1,-16.016,0.0,0.0,2001
MillionSongSubset/A/J/S/TRAJSRH128F425DDC7.h5,SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),Beyoncé,Irreemplazable,Unknown,,230.55628,87.992,10,1,-4.883,0.0,0.0,2007
MillionSongSubset/A/J/S/TRAJSQA128F4263330.h5,SOBIJGQ12A8C131C8F,Resistance,Cali,L'espoir,Unknown,0.5033812362063191,156.55138,127.792,4,1,-8.038,0.0,0.0,2008
MillionSongSubset/A/J/K/TRAJKME12903CC41B8.h5,SOLJVRY12AB018B60C,Viens boire un petit coup à la maison,Bézu,Maxi danses 59 titres,Unknown,,214.04689,126.482,6,1,-10.696,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKZZ128F4237B19.h5,SOWZBDU12A8AE48A29,Carovana,I Nuovi Angeli,I Nuovi Angeli Cantaitalia,Unknown,0.4267094754910437,231.07873,85.375,4,1,-8.456,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKNA128F423EA49.h5,SOTKPYP12A8AE46BBE,La Nit De Reis,Gertrudis,Teta,Unknown,,215.562,111.953,5,1,-6.433,0.0,0.0,2003
MillionSongSubset/A/J/K/TRAJKMI128F4281107.h5,SOIAJRZ12A8C136212,Let Me Be Your Fantasy,Baby D,Garage Classics Volume II Summer Edition,Unknown,,231.18322,90.038,7,1,-8.029,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKWD12903CE38E5.h5,SOOVGLE12AB0189FE6,Seventeen (Digitally Remastered),The Fontane Sisters,Rock 'n' Roll Heaven - The Ultimate Collection - 125 Original Recordings,Unknown,0.0,127.68608,85.261,6,1,-8.688,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKIG128F92D9132.h5,SORBDNB12AAF3B1B4E,U Complete Me (Blues Version - Bonus Track),Ana Popovic,Still Making History,Unknown,0.40790171721807383,322.66404,156.948,7,0,-7.737,0.0,0.0,2007
MillionSongSubset/A/J/K/TRAJKXS128F42340B5.h5,SOFYIZF12A81C1FF4E,Cut Here,The Cure,The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,Unknown,,250.85342,135.038,2,1,-8.19,0.0,0.0,2001
MillionSongSubset/A/J/K/TRAJKXO12903CB5B7D.h5,SOTQWRG12AB0188A9E,Baby Face,Tiny Tim,Tip Toe Throught The Tulips,Unknown,0.0,126.69342,117.236,2,1,-14.527,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKQP128F427831F.h5,SOWVIKJ12A8C13CE3C,Stuck On Your Love,Emilio,It's On The House,Unknown,,164.57098,145.343,7,1,-7.453,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKTF128F9322470.h5,SOJAXBV12AB018263D,Cheddar Chasin',Lunasicc,A Million Words A Million Dollars,Unknown,0.0,304.37832,105.207,1,1,-8.4,0.0,0.0,0
MillionSongSubset/A/J/K/TRAJKTV128F1453E3C.h5,SOQDEXL12A6D4F7004,Violence,Juelz Santana / Bezel,What The Game's Been Missing!,Unknown,0.476435219642529,254.51057,104.99,10,0,-3.858,0.0,0.0,2005
MillionSongSubset/A/J/F/TRAJFCC12903CC55AD.h5,SOKCUMS12AB018D4A0,Mambo Tipico,Tito Puente,Mamborama,Unknown,0.21508031850922793,180.00934,146.24,7,1,-10.702,0.0,0.0,1993
MillionSongSubset/A/J/F/TRAJFMH12903D052DC.h5,SOPHJIS12AC3DF5FA3,La mujer que no sone (Album),Ricardo Arjona,Solo,Unknown,0.6451594473715897,219.68934,93.376,0,1,-10.208,0.0,0.0,0
